district_id,Demand_Signal,Mean_Distribution_Gap,Valid_Audit_Cycles,Competitive_Intensity,Mean_Panel_Coverage_Pct_x,Coverage_Status_x,Total_Population,Estimated_Total_Retail_Universe,District_Code_x,Mean_Panel_Coverage_Pct_y,Coverage_Status_y,District_Code_y,Mean_Panel_Coverage_Pct,Coverage_Status,Market_Opportunity
DST_0263,0.46225490196078434,0.45124201581071915,24,0.6640989065066808,46.14458333333334,UNKNOWN,1828730,1667,DST_0263,46.14458333333334,UNKNOWN,DST_0263,46.14458333333334,UNKNOWN,OTHER
DST_0264,0.7127450980392157,0.4412309926337253,24,0.691046053320928,40.33541666666667,UNKNOWN,1036346,1119,DST_0264,40.33541666666667,UNKNOWN,DST_0264,40.33541666666667,UNKNOWN,OTHER
DST_0265,0.5705882352941176,0.45050396483786354,24,0.6256336308830683,60.05791666666667,RELIABLE,1335551,1442,DST_0265,60.05791666666667,RELIABLE,DST_0265,60.05791666666667,RELIABLE,OTHER
DST_0266,0.19215686274509802,0.6217106423734277,24,0.673415267125616,23.878333333333334,UNKNOWN,1458248,1472,DST_0266,23.878333333333334,UNKNOWN,DST_0266,23.878333333333334,UNKNOWN,OTHER
DST_0267,0.6318627450980392,0.4427811015741481,23,0.7339516279193847,53.0825,UNKNOWN,1206516,1319,DST_0267,53.0825,UNKNOWN,DST_0267,53.0825,UNKNOWN,OTHER
DST_0268,0.432843137254902,0.5377224396229612,24,0.6403299042060133,28.325416666666666,UNKNOWN,669919,657,DST_0268,28.325416666666666,UNKNOWN,DST_0268,28.325416666666666,UNKNOWN,OTHER
DST_0269,0.029901960784313727,0.11819702789915688,17,0.5924132160410003,56.2775,UNKNOWN,2603751,2338,DST_0269,56.2775,UNKNOWN,DST_0269,56.2775,UNKNOWN,OTHER
DST_0270,0.3034313725490196,0.620555407595242,24,0.5937966411189954,13.633333333333333,UNKNOWN,867848,791,DST_0270,13.633333333333333,UNKNOWN,DST_0270,13.633333333333333,UNKNOWN,OTHER
DST_0271,0.9142156862745098,0.930130816549594,24,0.6403170968735351,70.21541666666667,RELIABLE,2315000,4606,DST_0271,70.21541666666667,RELIABLE,DST_0271,70.21541666666667,RELIABLE,HIGH_OPPORTUNITY
DST_0272,0.9583333333333333,0.6677405949217836,24,0.891312479840682,65.16625,RELIABLE,2218000,3948,DST_0272,65.16625,RELIABLE,DST_0272,65.16625,RELIABLE,HIGH_OPPORTUNITY
DST_0273,0.9549019607843138,0.6561216686728497,24,0.884282930357628,73.24041666666666,RELIABLE,2091000,3575,DST_0273,73.24041666666666,RELIABLE,DST_0273,73.24041666666666,RELIABLE,HIGH_OPPORTUNITY
DST_0274,0.5098039215686274,0.5788494307432704,24,0.682873482897409,17.174583333333334,UNKNOWN,2196000,3140,DST_0274,17.174583333333334,UNKNOWN,DST_0274,17.174583333333334,UNKNOWN,OTHER
DST_0275,0.5558823529411765,0.4491682980639973,23,0.6032835231999945,39.76791666666667,UNKNOWN,2092000,2845,DST_0275,39.76791666666667,UNKNOWN,DST_0275,39.76791666666667,UNKNOWN,OTHER
DST_0276,0.5627450980392157,0.457729539789355,24,0.6352413053205715,39.096666666666664,UNKNOWN,2271000,3024,DST_0276,39.096666666666664,UNKNOWN,DST_0276,39.096666666666664,UNKNOWN,OTHER
DST_0277,0.5127450980392156,0.43816741822542754,24,0.601533086427854,39.02708333333333,UNKNOWN,2469000,3185,DST_0277,39.02708333333333,UNKNOWN,DST_0277,39.02708333333333,UNKNOWN,OTHER
DST_0278,0.4151960784313725,0.45630265292341293,24,0.5759448501648838,50.87166666666667,UNKNOWN,2060000,2686,DST_0278,50.87166666666667,UNKNOWN,DST_0278,50.87166666666667,UNKNOWN,OTHER
DST_0279,0.5406862745098039,0.414215629604584,24,0.5844524133242637,44.302083333333336,UNKNOWN,2241000,2796,DST_0279,44.302083333333336,UNKNOWN,DST_0279,44.302083333333336,UNKNOWN,OTHER
DST_0280,0.5240196078431373,0.4635896813545335,24,0.6382771421281751,52.779583333333335,UNKNOWN,2071000,2468,DST_0280,52.779583333333335,UNKNOWN,DST_0280,52.779583333333335,UNKNOWN,OTHER
DST_0281,0.45539215686274503,0.49367223948181455,24,0.5920476762263641,55.56041666666667,UNKNOWN,1832000,2440,DST_0281,55.56041666666667,UNKNOWN,DST_0281,55.56041666666667,UNKNOWN,OTHER
DST_0282,0.4759803921568627,0.441685756633079,24,0.6365714445321848,41.53916666666667,UNKNOWN,2288000,2535,DST_0282,41.53916666666667,UNKNOWN,DST_0282,41.53916666666667,UNKNOWN,OTHER
DST_0283,0.4985294117647059,0.4610334361337327,24,0.6171929955289698,53.65625,UNKNOWN,2191000,2304,DST_0283,53.65625,UNKNOWN,DST_0283,53.65625,UNKNOWN,OTHER
DST_0284,0.4573529411764705,0.4303877472268147,23,0.5835800330162321,43.10166666666667,UNKNOWN,1930000,2165,DST_0284,43.10166666666667,UNKNOWN,DST_0284,43.10166666666667,UNKNOWN,OTHER
DST_0285,0.2892156862745098,0.38912006081158046,22,0.6301614405467666,49.63791666666666,UNKNOWN,1872000,2152,DST_0285,49.63791666666666,UNKNOWN,DST_0285,49.63791666666666,UNKNOWN,OTHER
DST_0286,0.5004901960784314,0.4070603996333789,23,0.6219819366067006,62.13041666666666,RELIABLE,1781000,2023,DST_0286,62.13041666666666,RELIABLE,DST_0286,62.13041666666666,RELIABLE,OTHER
DST_0287,0.5098039215686274,0.4693855456049156,24,0.616256177220154,60.03791666666667,RELIABLE,1735000,2019,DST_0287,60.03791666666667,RELIABLE,DST_0287,60.03791666666667,RELIABLE,OTHER
DST_0288,0.6911764705882353,0.47582843526913426,24,0.5656402276261514,38.168749999999996,UNKNOWN,2041000,2347,DST_0288,38.168749999999996,UNKNOWN,DST_0288,38.168749999999996,UNKNOWN,OTHER
DST_0289,0.4088235294117647,0.4800496306256496,24,0.6169078102224748,47.32,UNKNOWN,1586000,1735,DST_0289,47.32,UNKNOWN,DST_0289,47.32,UNKNOWN,OTHER
DST_0290,0.5563725490196079,0.40568914473593626,23,0.6871224486738909,42.73166666666666,UNKNOWN,1779000,2070,DST_0290,42.73166666666666,UNKNOWN,DST_0290,42.73166666666666,UNKNOWN,OTHER
DST_0291,0.5078431372549019,0.39667122266935717,24,0.6221806182448961,35.62166666666667,UNKNOWN,1726000,2105,DST_0291,35.62166666666667,UNKNOWN,DST_0291,35.62166666666667,UNKNOWN,OTHER
DST_0292,0.5397058823529413,0.38992985283298753,24,0.6348107070404398,57.67583333333334,UNKNOWN,1840000,2038,DST_0292,57.67583333333334,UNKNOWN,DST_0292,57.67583333333334,UNKNOWN,OTHER
DST_0293,0.4387254901960784,0.4292901562341737,24,0.5837063926186675,54.645,UNKNOWN,1697000,1832,DST_0293,54.645,UNKNOWN,DST_0293,54.645,UNKNOWN,OTHER
DST_0294,0.5367647058823529,0.513827512581121,23,0.5769509375432523,42.69083333333333,UNKNOWN,1719000,1736,DST_0294,42.69083333333333,UNKNOWN,DST_0294,42.69083333333333,UNKNOWN,OTHER
DST_0295,0.4259803921568628,0.583362302699674,24,0.8188685694484612,24.211250000000003,UNKNOWN,925000,921,DST_0295,24.211250000000003,UNKNOWN,DST_0295,24.211250000000003,UNKNOWN,OTHER
DST_0296,0.023529411764705882,0.1424786056777177,16,0.5629727072514179,54.27125,UNKNOWN,953000,869,DST_0296,54.27125,UNKNOWN,DST_0296,54.27125,UNKNOWN,OTHER
DST_0297,0.9299019607843138,0.6681036413719633,24,0.8598116977312089,68.48875,RELIABLE,3276697,6016,DST_0297,68.48875,RELIABLE,DST_0297,68.48875,RELIABLE,HIGH_OPPORTUNITY
DST_0298,0.6245098039215686,0.45029358659219304,24,0.6915925524147271,36.310833333333335,UNKNOWN,2371061,4585,DST_0298,36.310833333333335,UNKNOWN,DST_0298,36.310833333333335,UNKNOWN,OTHER
DST_0299,0.9220588235294118,0.6726655671944985,23,0.8618764751428217,60.99208333333333,RELIABLE,2463289,3970,DST_0299,60.99208333333333,RELIABLE,DST_0299,60.99208333333333,RELIABLE,HIGH_OPPORTUNITY
DST_0300,0.6911764705882353,0.4555362726272558,24,0.6269985827001852,61.73375000000001,RELIABLE,2032036,3417,DST_0300,61.73375000000001,RELIABLE,DST_0300,61.73375000000001,RELIABLE,OTHER
DST_0301,0.9083333333333332,0.9331183626593318,24,0.6646036220318114,73.36708333333333,RELIABLE,1986864,2674,DST_0301,73.36708333333333,RELIABLE,DST_0301,73.36708333333333,RELIABLE,HIGH_OPPORTUNITY
DST_0302,0.509313725490196,0.43159606618476065,24,0.6012668188809648,51.91375,UNKNOWN,2378458,2901,DST_0302,51.91375,UNKNOWN,DST_0302,51.91375,UNKNOWN,OTHER
DST_0303,0.5740196078431373,0.5747195890950766,24,0.6329983084930151,16.449166666666667,UNKNOWN,1563715,1885,DST_0303,16.449166666666667,UNKNOWN,DST_0303,16.449166666666667,UNKNOWN,OTHER
DST_0304,0.6044117647058824,0.41059684507174304,24,0.6310646269831419,52.42291666666667,UNKNOWN,2228935,2438,DST_0304,52.42291666666667,UNKNOWN,DST_0304,52.42291666666667,UNKNOWN,OTHER
DST_0305,0.6838235294117647,0.43865383440366884,24,0.6143356705169114,39.40083333333333,UNKNOWN,1455069,1775,DST_0305,39.40083333333333,UNKNOWN,DST_0305,39.40083333333333,UNKNOWN,OTHER
DST_0306,0.4495098039215686,0.4364359160151167,24,0.6349265414684147,38.944583333333334,UNKNOWN,2365106,2454,DST_0306,38.944583333333334,UNKNOWN,DST_0306,38.944583333333334,UNKNOWN,OTHER
DST_0307,0.28921568627450983,0.618675011386631,24,0.5979315443490982,17.550833333333333,UNKNOWN,1178272,1256,DST_0307,17.550833333333333,UNKNOWN,DST_0307,17.550833333333333,UNKNOWN,OTHER
DST_0308,0.5053921568627451,0.4856916361825603,24,0.5956575004070457,62.03958333333333,RELIABLE,1292042,1413,DST_0308,62.03958333333333,RELIABLE,DST_0308,62.03958333333333,RELIABLE,OTHER
DST_0309,0.3931372549019608,0.4585086337028406,23,0.5830662233954287,58.880833333333335,UNKNOWN,1310061,1414,DST_0309,58.880833333333335,UNKNOWN,DST_0309,58.880833333333335,UNKNOWN,OTHER
DST_0310,0.5897058823529412,0.4055800424255722,24,0.6287686627064505,60.82749999999999,RELIABLE,1965970,2233,DST_0310,60.82749999999999,RELIABLE,DST_0310,60.82749999999999,RELIABLE,OTHER
DST_0311,0.8691176470588236,0.3695801473675336,23,0.6388667003262497,61.97208333333333,RELIABLE,1703005,1958,DST_0311,61.97208333333333,RELIABLE,DST_0311,61.97208333333333,RELIABLE,OTHER
DST_0312,0.5926470588235294,0.4700633785698103,24,0.6671838763809285,41.34875,UNKNOWN,2090922,2375,DST_0312,41.34875,UNKNOWN,DST_0312,41.34875,UNKNOWN,OTHER
DST_0313,0.8848039215686274,0.464044310413648,23,0.6731613718282218,41.915416666666665,UNKNOWN,1241519,1427,DST_0313,41.915416666666665,UNKNOWN,DST_0313,41.915416666666665,UNKNOWN,OTHER
DST_0314,0.5299019607843137,0.4669436613298595,24,0.6355692983498713,38.027499999999996,UNKNOWN,1726050,1791,DST_0314,38.027499999999996,UNKNOWN,DST_0314,38.027499999999996,UNKNOWN,OTHER
DST_0315,0.5936274509803922,0.4833605549039492,24,0.6034788359518513,58.61083333333334,UNKNOWN,1458875,1636,DST_0315,58.61083333333334,UNKNOWN,DST_0315,58.61083333333334,UNKNOWN,OTHER
DST_0316,0.5862745098039216,0.46154994553709333,24,0.5881776576115012,61.67625,RELIABLE,1264219,1365,DST_0316,61.67625,RELIABLE,DST_0316,61.67625,RELIABLE,OTHER
DST_0317,0.4004901960784314,0.45911443836759114,24,0.5782444217491916,47.23833333333334,UNKNOWN,1340411,1466,DST_0317,47.23833333333334,UNKNOWN,DST_0317,47.23833333333334,UNKNOWN,OTHER
DST_0318,0.4323529411764706,0.4414082483656671,24,0.605431458586424,53.865,UNKNOWN,1874309,1919,DST_0318,53.865,UNKNOWN,DST_0318,53.865,UNKNOWN,OTHER
DST_0319,0.41323529411764703,0.40217504799252385,24,0.5856001100572237,40.04333333333333,UNKNOWN,826067,1007,DST_0319,40.04333333333333,UNKNOWN,DST_0319,40.04333333333333,UNKNOWN,OTHER
DST_0320,0.7519607843137255,0.4176900229723939,24,0.5402812335905187,62.67333333333334,RELIABLE,1241350,1531,DST_0320,62.67333333333334,RELIABLE,DST_0320,62.67333333333334,RELIABLE,OTHER
DST_0321,0.1823529411764706,0.1437077351175406,15,0.6163650063638496,60.98,RELIABLE,1016520,998,DST_0321,60.98,RELIABLE,DST_0321,60.98,RELIABLE,OTHER
DST_0322,0.403921568627451,0.5877882316165975,24,0.6812348398801497,27.832916666666666,UNKNOWN,1311332,1397,DST_0322,27.832916666666666,UNKNOWN,DST_0322,27.832916666666666,UNKNOWN,OTHER
DST_0323,0.6735294117647059,0.4512770438522027,24,0.7481085558926435,59.54208333333333,UNKNOWN,1575362,1701,DST_0323,59.54208333333333,UNKNOWN,DST_0323,59.54208333333333,UNKNOWN,OTHER
DST_0324,0.29901960784313725,0.6017954432085267,24,0.8231882210811861,26.102500000000003,UNKNOWN,1379131,1334,DST_0324,26.102500000000003,UNKNOWN,DST_0324,26.102500000000003,UNKNOWN,OTHER
DST_0325,0.4647058823529412,0.459213102474147,23,0.6662522791911079,35.24125,UNKNOWN,786725,882,DST_0325,35.24125,UNKNOWN,DST_0325,35.24125,UNKNOWN,OTHER
DST_0326,0.6215686274509804,0.47642892146446786,24,0.6365941281489309,56.75958333333333,UNKNOWN,2185793,2330,DST_0326,56.75958333333333,UNKNOWN,DST_0326,56.75958333333333,UNKNOWN,OTHER
DST_0327,0.5985294117647059,0.44574922693260755,24,0.6776925649373762,45.030833333333334,UNKNOWN,3301427,5137,DST_0327,45.030833333333334,UNKNOWN,DST_0327,45.030833333333334,UNKNOWN,OTHER
DST_0328,0.5181372549019608,0.5774395971877517,24,0.6319116309526498,16.712083333333332,UNKNOWN,3282388,5750,DST_0328,16.712083333333332,UNKNOWN,DST_0328,16.712083333333332,UNKNOWN,OTHER
DST_0329,0.865686274509804,0.928676161200475,24,0.6038175684587346,71.46458333333334,RELIABLE,3086293,5363,DST_0329,71.46458333333334,RELIABLE,DST_0329,71.46458333333334,RELIABLE,HIGH_OPPORTUNITY
DST_0330,0.9303921568627451,0.662416708031781,24,0.8877260617518017,76.81916666666667,RELIABLE,3121200,5424,DST_0330,76.81916666666667,RELIABLE,DST_0330,76.81916666666667,RELIABLE,HIGH_OPPORTUNITY
DST_0331,0.5333333333333333,0.4463213435238471,23,0.6009592939634533,58.925000000000004,UNKNOWN,2635375,3768,DST_0331,58.925000000000004,UNKNOWN,DST_0331,58.925000000000004,UNKNOWN,OTHER
DST_0332,0.6642156862745098,0.5008171739129385,24,0.6043880012214937,42.624583333333334,UNKNOWN,2523003,4314,DST_0332,42.624583333333334,UNKNOWN,DST_0332,42.624583333333334,UNKNOWN,OTHER
DST_0333,0.43676470588235294,0.4534435727090025,24,0.6131570471823747,58.93375,UNKNOWN,2809934,3192,DST_0333,58.93375,UNKNOWN,DST_0333,58.93375,UNKNOWN,OTHER
DST_0334,0.5960784313725491,0.49836328503202515,24,0.6136702235604898,37.663333333333334,UNKNOWN,2127789,3310,DST_0334,37.663333333333334,UNKNOWN,DST_0334,37.663333333333334,UNKNOWN,OTHER
DST_0335,0.40147058823529413,0.4790303404549447,24,0.642549017570313,60.73833333333334,RELIABLE,1974551,2381,DST_0335,60.73833333333334,RELIABLE,DST_0335,60.73833333333334,RELIABLE,OTHER
DST_0336,0.2642156862745098,0.48481448543095085,23,0.6161122159466832,60.68333333333334,RELIABLE,4112920,5823,DST_0336,60.68333333333334,RELIABLE,DST_0336,60.68333333333334,RELIABLE,OTHER
DST_0337,0.40147058823529413,0.4372178449470497,24,0.6344064597264666,41.124583333333334,UNKNOWN,1307375,1759,DST_0337,41.124583333333334,UNKNOWN,DST_0337,41.124583333333334,UNKNOWN,OTHER
DST_0338,0.2980392156862745,0.6285180253043843,24,0.5637909918360244,25.370416666666667,UNKNOWN,1197412,1142,DST_0338,25.370416666666667,UNKNOWN,DST_0338,25.370416666666667,UNKNOWN,OTHER
DST_0339,0.4549019607843138,0.6079760025200841,24,0.7820936228136297,19.36916666666667,UNKNOWN,1108974,964,DST_0339,19.36916666666667,UNKNOWN,DST_0339,19.36916666666667,UNKNOWN,OTHER
DST_0340,0.033823529411764704,0.13908974808010202,19,0.6311155018946304,47.70458333333334,UNKNOWN,817420,699,DST_0340,47.70458333333334,UNKNOWN,DST_0340,47.70458333333334,UNKNOWN,OTHER
