district_id_normalized,Competitor_Volume,Mean_Numeric_Distribution,Mean_Weighted_Distribution,Mean_Promotional_Intensity,Total_Exclusive_Chillers,Competitor_Volume_Score,Mean_Numeric_Distribution_Score,Mean_Weighted_Distribution_Score,Mean_Promotional_Intensity_Score,Total_Exclusive_Chillers_Score,Competitive_Intensity
DST_0314,86759,40.396499999999996,45.45458333333333,3.9991666666666665,11092,0.047081789306511385,0.3799371995883848,0.40591247744463915,0.36918563606984295,0.015201359087918455,0.24346369229945936
DST_0315,75072,38.26933333333333,47.151833333333336,3.9945833333333334,9459,0.04041490206458444,0.3461747036555976,0.4322382673346673,0.36832279622860553,0.012910493511084675,0.24001223255890788
DST_0316,68563,41.895833333333336,48.60275,3.927583333333333,7928,0.036701821799529036,0.403734693391672,0.45474321788090766,0.355709646549425,0.010762719354236838,0.2523304197951541
DST_0317,69636,39.62033333333333,48.013416666666664,3.9796666666666667,8872,0.037313918146802724,0.3676178433587374,0.44560215704218425,0.3655146447453054,0.012087016417636157,0.24562711594213318
DST_0318,89437,38.86291666666667,48.042,4.1475,11295,0.04860946313502857,0.35559608806871545,0.44604550883342897,0.39711027093171014,0.015486139070831656,0.25256949400794293
DST_0319,48247,39.9795,46.01433333333333,3.900916666666667,5981,0.02511249338274219,0.3733185546911167,0.4145946756422784,0.35068948747313433,0.008031356660975743,0.23434931357004948
DST_0320,74269,40.457166666666666,46.74641666666666,4.095583333333333,9895,0.039956828097333016,0.38090010396192825,0.425949910295585,0.3873366487300566,0.013522139188671648,0.24953312605471495
DST_0321,20940,17.538083333333336,19.285,2.1113333333333335,307,0.009535126229897228,0.017127264743150603,0.0,0.013789749462686147,7.154570999297169e-05,0.00810473722914539
DST_0322,64572,38.5535,45.589166666666664,4.021583333333333,8131,0.03442514284149614,0.3506850112294755,0.40799997931886683,0.3734057072933498,0.01104749933715004,0.2355126680040677
DST_0323,80763,39.59158333333333,49.02891666666667,4.1290000000000004,10394,0.04366135156349829,0.3671615219179785,0.4613534250541587,0.39362753557253355,0.014222164860955823,0.25600519979382497
DST_0324,64149,40.11308333333333,47.00841666666667,4.014916666666667,8087,0.03418384111279458,0.375438796052092,0.43001375295352434,0.3721506675242773,0.010985773626567868,0.24455456625385122
DST_0325,42231,39.95516666666666,49.00266666666666,3.975416666666667,5218,0.02168064657454227,0.372932334805025,0.46094626524587273,0.3647145568925216,0.006960976725198539,0.24544695604863204
DST_0326,112501,40.25808333333334,48.55116666666667,3.9509166666666666,13796,0.06176639710848652,0.37774024331852835,0.4539431165433554,0.3601022857411794,0.01899468457460464,0.2545093454572309
DST_0327,246373,39.97691666666666,45.877500000000005,4.0225,31821,0.13813411584308427,0.37327755189499046,0.412472274355912,0.37357827526159737,0.04428118305741473,0.26834868008259977
DST_0328,286327,41.505583333333334,47.33583333333333,3.9616666666666664,35324,0.16092600536682428,0.397540625834936,0.4350922637051284,0.3621260373688091,0.049195391333990805,0.28097606472193776
DST_0329,328765,51.09458333333334,57.40866666666667,4.7515833333333335,56473,0.18513490078676914,0.549737714371877,0.5913304689963963,0.5108325620068086,0.07886441526813509,0.38318001228599724
DST_0330,377568,58.018,64.372,5.895833333333333,139681,0.2129747312024242,0.6596265306608328,0.6993376867118549,0.726244450371021,0.19559334540725642,0.49875534887067785
DST_0331,183896,40.683499999999995,48.93908333333333,4.065666666666667,24309,0.10249390755919023,0.38449247797091707,0.4599600337102469,0.38170465776634305,0.03374292083256761,0.272478799567853
DST_0332,205284,39.666666666666664,48.01208333333333,3.9503333333333335,25347,0.11469476186999142,0.36835324834732275,0.445581475909065,0.3599924697613856,0.035199086459483386,0.2647642084694496
DST_0333,150950,39.42383333333333,47.799499999999995,3.9556666666666667,18283,0.08369975447691717,0.3644989855114635,0.44228412774735915,0.3609965015766437,0.025289304196927462,0.25535373470186223
DST_0334,162177,40.845749999999995,46.941,3.942333333333333,19763,0.09010423321954693,0.38706771810180857,0.42896806316018055,0.3584864220384983,0.027365532643782327,0.2583983938327633
DST_0335,115479,40.43633333333333,47.3985,4.014583333333333,13913,0.06346520691480623,0.38056943625123335,0.43606427696173466,0.37208791553582354,0.01915881885047087,0.2542691309028137
DST_0336,275494,39.435249999999996,48.402833333333334,3.9189166666666666,35417,0.15474628520837516,0.3646801914169243,0.45164234048383506,0.35407809484963054,0.049325857040448576,0.27489455379984273
DST_0337,88186,41.80825,48.2105,3.8405,10959,0.04789582610759205,0.4023445663359108,0.44865908703137847,0.3393156895659131,0.015014779099113255,0.25064598962798157
DST_0338,52995,38.7125,46.67575,4.00475,6392,0.027821005458096786,0.35320866719749855,0.42485381024026303,0.37023673187644124,0.008607930912095574,0.23694562913687905
DST_0339,46366,40.13458333333333,46.51441666666667,3.7674166666666666,5753,0.024039470801920374,0.3757800451295291,0.42235139313282977,0.32555731609745386,0.0077115052515953995,0.23108794608266572
DST_0340,15080,18.049833333333332,21.673916666666667,2.0543333333333336,282,0.006192270130154616,0.025249786388658876,0.03705412769565645,0.003059159437114724,3.64742835258287e-05,0.014318363587022095
