WCI_Rank,district_id,Demand_Signal,Mean_Distribution_Gap,Valid_Audit_Cycles,Mean_Panel_Coverage_Pct_x,Coverage_Status_x,Total_Population,Estimated_Total_Retail_Universe,District_Code_x,Mean_Panel_Coverage_Pct_y,Coverage_Status_y,District_Code_y,Mean_Panel_Coverage_Pct,Coverage_Status,Market_Opportunity,Competitive_Intensity,WCI,WCI_Priority,Recommended_Target,District_Name,State_Union_Territory
243,DST_0317,0.4004901960784314,0.45911443836759114,24,47.23833333333334,UNKNOWN,1340411,1466,DST_0317,47.23833333333334,UNKNOWN,DST_0317,47.23833333333334,UNKNOWN,OTHER,0.24562711594213318,0.49178521847552437,LOW,NOT_RECOMMENDED,Mandsaur,Madhya Pradesh
244,DST_0119,0.3897058823529411,0.48610774199110396,24,53.5,UNKNOWN,4448359,5738,DST_0119,53.5,UNKNOWN,DST_0119,53.5,UNKNOWN,OTHER,0.2700386604725345,0.49149762466120306,LOW,NOT_RECOMMENDED,Bareilly,Uttar Pradesh
245,DST_0157,0.4245098039215687,0.43838590037693864,24,44.901250000000005,UNKNOWN,2743082,3461,DST_0157,44.901250000000005,UNKNOWN,DST_0157,44.901250000000005,UNKNOWN,OTHER,0.26865975215084303,0.4907325264664658,LOW,NOT_RECOMMENDED,Junagadh,Gujarat
247,DST_0162,0.38970588235294124,0.47345896833287915,24,53.8725,UNKNOWN,1551019,1979,DST_0162,53.8725,UNKNOWN,DST_0162,53.8725,UNKNOWN,OTHER,0.25263221976962347,0.4905518420214066,LOW,NOT_RECOMMENDED,Bharuch,Gujarat
249,DST_0195,0.4455882352941176,0.40929302362865094,24,48.248333333333335,UNKNOWN,3988845,3972,DST_0195,48.248333333333335,UNKNOWN,DST_0195,48.248333333333335,UNKNOWN,OTHER,0.2699900914495045,0.48976924586247983,LOW,NOT_RECOMMENDED,Malda,West Bengal
250,DST_0235,0.3186274509803922,0.5583965131906337,24,17.15625,UNKNOWN,739448,767,DST_0235,17.15625,UNKNOWN,DST_0235,17.15625,UNKNOWN,OTHER,0.24540284214568536,0.4897405641287612,LOW,NOT_RECOMMENDED,Yadadri Bhuvanagiri,Telangana
252,DST_0004,0.4534313725490196,0.4380375202462465,24,41.78333333333333,UNKNOWN,8070032,15155,DST_0004,41.78333333333333,UNKNOWN,DST_0004,41.78333333333333,UNKNOWN,OTHER,0.33921994069230166,0.4895132615947848,LOW,NOT_RECOMMENDED,Thane,Maharashtra
253,DST_0024,0.4372549019607843,0.4098674345114026,24,40.07791666666667,UNKNOWN,2050862,2444,DST_0024,40.07791666666667,UNKNOWN,DST_0024,40.07791666666667,UNKNOWN,OTHER,0.254002229152589,0.4894178621308261,LOW,NOT_RECOMMENDED,Dhule,Maharashtra
254,DST_0141,0.4485294117647059,0.4023691412938876,24,48.599583333333335,UNKNOWN,4494204,4098,DST_0141,48.599583333333335,UNKNOWN,DST_0141,48.599583333333335,UNKNOWN,OTHER,0.2692974906626809,0.4888079366144421,LOW,NOT_RECOMMENDED,Jaunpur,Uttar Pradesh
255,DST_0309,0.3931372549019608,0.4585086337028406,23,58.880833333333335,UNKNOWN,1310061,1414,DST_0309,58.880833333333335,UNKNOWN,DST_0309,58.880833333333335,UNKNOWN,OTHER,0.24679516976700885,0.48803075254847483,LOW,NOT_RECOMMENDED,Khandwa,Madhya Pradesh
256,DST_0240,0.39950980392156865,0.4673118844243598,24,53.63666666666666,UNKNOWN,3687002,4704,DST_0240,53.63666666666666,UNKNOWN,DST_0240,53.63666666666666,UNKNOWN,OTHER,0.27939476539800406,0.48745961823363104,LOW,NOT_RECOMMENDED,Jodhpur,Rajasthan
257,DST_0028,0.27990196078431373,0.6050888719577036,24,15.417499999999999,UNKNOWN,1322507,1372,DST_0028,15.417499999999999,UNKNOWN,DST_0028,15.417499999999999,UNKNOWN,OTHER,0.2533960647807768,0.4870577745819821,LOW,NOT_RECOMMENDED,Gondia,Maharashtra
258,DST_0044,0.45245098039215687,0.3870373655075516,24,43.73791666666667,UNKNOWN,2678980,2968,DST_0044,43.73791666666667,UNKNOWN,DST_0044,43.73791666666667,UNKNOWN,OTHER,0.26230474952148414,0.48660506919981683,LOW,NOT_RECOMMENDED,Tumakuru,Karnataka
259,DST_0013,0.4073529411764706,0.4411206673906123,24,35.20583333333334,UNKNOWN,2822143,3245,DST_0013,35.20583333333334,UNKNOWN,DST_0013,35.20583333333334,UNKNOWN,OTHER,0.2594518790575991,0.48581068130460625,LOW,NOT_RECOMMENDED,Sangli,Maharashtra
262,DST_0337,0.40147058823529413,0.4372178449470497,24,41.124583333333334,UNKNOWN,1307375,1759,DST_0337,41.124583333333334,UNKNOWN,DST_0337,41.124583333333334,UNKNOWN,OTHER,0.25064598962798157,0.4835588125117535,LOW,NOT_RECOMMENDED,Kasaragod,Kerala
263,DST_0219,0.2549019607843137,0.6199737058406435,24,15.862499999999999,UNKNOWN,1012065,1008,DST_0219,15.862499999999999,UNKNOWN,DST_0219,15.862499999999999,UNKNOWN,OTHER,0.24096788368559635,0.48350310266004715,LOW,NOT_RECOMMENDED,Siddipet,Telangana
264,DST_0058,0.41617647058823526,0.41155724847390934,24,56.742916666666666,UNKNOWN,1928812,2218,DST_0058,56.742916666666666,UNKNOWN,DST_0058,56.742916666666666,UNKNOWN,OTHER,0.2534625030032875,0.4806319481299166,LOW,NOT_RECOMMENDED,Raichur,Karnataka
265,DST_0319,0.41323529411764703,0.40217504799252385,24,40.04333333333333,UNKNOWN,826067,1007,DST_0319,40.04333333333333,UNKNOWN,DST_0319,40.04333333333333,UNKNOWN,OTHER,0.23434931357004948,0.47984728643631464,LOW,NOT_RECOMMENDED,Neemuch,Madhya Pradesh
266,DST_0093,0.41470588235294115,0.40340785276960966,24,59.01958333333334,UNKNOWN,1111812,1480,DST_0093,59.01958333333334,UNKNOWN,DST_0093,59.01958333333334,UNKNOWN,OTHER,0.2497702639917425,0.47785634272983846,LOW,NOT_RECOMMENDED,Tirupathur,Tamil Nadu
268,DST_0260,0.27598039215686276,0.5780923918846348,24,27.107916666666668,UNKNOWN,1156597,1184,DST_0260,27.107916666666668,UNKNOWN,DST_0260,27.107916666666668,UNKNOWN,OTHER,0.246966278254044,0.4771302579794016,LOW,NOT_RECOMMENDED,Rajsamand,Rajasthan
269,DST_0080,0.3700980392156863,0.44888283603532264,23,42.330416666666665,UNKNOWN,1064493,1462,DST_0080,42.330416666666665,UNKNOWN,DST_0080,42.330416666666665,UNKNOWN,OTHER,0.2390636275943935,0.47584038474054313,LOW,NOT_RECOMMENDED,Karur,Tamil Nadu
270,DST_0175,0.24460784313725492,0.6112815422974108,24,25.50708333333333,UNKNOWN,1071831,962,DST_0175,25.50708333333333,UNKNOWN,DST_0175,25.50708333333333,UNKNOWN,OTHER,0.24161290258318807,0.4756994886992209,LOW,NOT_RECOMMENDED,Chhota Udaipur,Gujarat
271,DST_0214,0.39264705882352935,0.42192420969917643,24,47.916666666666664,UNKNOWN,1571022,1916,DST_0214,47.916666666666664,UNKNOWN,DST_0214,47.916666666666664,UNKNOWN,OTHER,0.24739459729467145,0.47488573040636567,LOW,NOT_RECOMMENDED,Nizamabad,Telangana
272,DST_0146,0.3647058823529411,0.4577121541466728,24,41.08708333333333,UNKNOWN,3797117,3303,DST_0146,41.08708333333333,UNKNOWN,DST_0146,41.08708333333333,UNKNOWN,OTHER,0.26406890717904513,0.47150311957435,LOW,NOT_RECOMMENDED,Sultanpur,Uttar Pradesh
273,DST_0011,0.32745098039215687,0.5002028262447588,24,41.156666666666666,UNKNOWN,4543159,4906,DST_0011,41.156666666666666,UNKNOWN,DST_0011,41.156666666666666,UNKNOWN,OTHER,0.2756942735358797,0.4672850756549602,LOW,NOT_RECOMMENDED,Ahmednagar,Maharashtra
274,DST_0059,0.3514705882352941,0.44066983307843466,24,40.001666666666665,UNKNOWN,1082636,1245,DST_0059,40.001666666666665,UNKNOWN,DST_0059,40.001666666666665,UNKNOWN,OTHER,0.23491808053290697,0.46541259017675307,LOW,NOT_RECOMMENDED,Ramanagara,Karnataka
275,DST_0189,0.36617647058823527,0.4434434338259455,24,40.53,UNKNOWN,5913457,5724,DST_0189,40.53,UNKNOWN,DST_0189,40.53,UNKNOWN,OTHER,0.2750418104746011,0.46497625150886657,LOW,NOT_RECOMMENDED,Paschim Medinipur,West Bengal
276,DST_0121,0.3313725490196079,0.4839918310524518,24,58.03,UNKNOWN,4772006,6022,DST_0121,58.03,UNKNOWN,DST_0121,58.03,UNKNOWN,OTHER,0.2686416945243494,0.4647864490223118,LOW,NOT_RECOMMENDED,Moradabad,Uttar Pradesh
277,DST_0258,0.3784313725490196,0.40330557710978865,24,42.01416666666667,UNKNOWN,1222755,1337,DST_0258,42.01416666666667,UNKNOWN,DST_0258,42.01416666666667,UNKNOWN,OTHER,0.2434905560156065,0.4627529584323635,LOW,NOT_RECOMMENDED,Baran,Rajasthan
278,DST_0259,0.3480392156862745,0.44311071219355247,24,43.568333333333335,UNKNOWN,1631061,1578,DST_0259,43.568333333333335,UNKNOWN,DST_0259,43.568333333333335,UNKNOWN,OTHER,0.24889873657772857,0.4619266490110212,LOW,NOT_RECOMMENDED,Dausa,Rajasthan
280,DST_0030,0.221078431372549,0.6006291583685349,24,22.2625,UNKNOWN,1177345,1189,DST_0030,22.2625,UNKNOWN,DST_0030,22.2625,UNKNOWN,OTHER,0.2485368969115548,0.45999812016432334,LOW,NOT_RECOMMENDED,Hingoli,Maharashtra
281,DST_0145,0.31470588235294117,0.47871858157199254,24,47.88708333333333,UNKNOWN,3433919,3083,DST_0145,47.88708333333333,UNKNOWN,DST_0145,47.88708333333333,UNKNOWN,OTHER,0.2529295098297142,0.4585832486430781,LOW,NOT_RECOMMENDED,Gonda,Uttar Pradesh
283,DST_0085,0.19607843137254904,0.6143200925993717,23,19.179166666666667,UNKNOWN,565223,586,DST_0085,19.179166666666667,UNKNOWN,DST_0085,19.179166666666667,UNKNOWN,OTHER,0.23438715251523656,0.45636989602437983,LOW,NOT_RECOMMENDED,Perambalur,Tamil Nadu
284,DST_0242,0.31519607843137254,0.4736370177380604,24,52.82833333333334,UNKNOWN,2363937,3016,DST_0242,52.82833333333334,UNKNOWN,DST_0242,52.82833333333334,UNKNOWN,OTHER,0.26105514573127686,0.4554001623561834,LOW,NOT_RECOMMENDED,Bikaner,Rajasthan
285,DST_0261,0.2068627450980392,0.5996723464707368,24,26.912499999999998,UNKNOWN,1388552,1227,DST_0261,26.912499999999998,UNKNOWN,DST_0261,26.912499999999998,UNKNOWN,OTHER,0.23848336833522632,0.4552768828918302,LOW,NOT_RECOMMENDED,Dungarpur,Rajasthan
286,DST_0226,0.22107843137254904,0.5760754188437615,24,22.57166666666667,UNKNOWN,927140,910,DST_0226,22.57166666666667,UNKNOWN,DST_0226,22.57166666666667,UNKNOWN,OTHER,0.2333106016519538,0.45444957038257283,LOW,NOT_RECOMMENDED,Vikarabad,Telangana
287,DST_0266,0.19215686274509802,0.6217106423734277,24,23.878333333333334,UNKNOWN,1458248,1472,DST_0266,23.878333333333334,UNKNOWN,DST_0266,23.878333333333334,UNKNOWN,OTHER,0.25244842875734314,0.45357962731452517,LOW,NOT_RECOMMENDED,Karauli,Rajasthan
288,DST_0096,0.3112745098039216,0.4652907253004915,24,45.64166666666667,UNKNOWN,1264277,1365,DST_0096,45.64166666666667,UNKNOWN,DST_0096,45.64166666666667,UNKNOWN,OTHER,0.2507225431953694,0.4527807746278628,LOW,NOT_RECOMMENDED,Tiruvarur,Tamil Nadu
289,DST_0032,0.346078431372549,0.4175247664968301,22,56.965833333333336,UNKNOWN,1648295,1710,DST_0032,56.965833333333336,UNKNOWN,DST_0032,56.965833333333336,UNKNOWN,OTHER,0.2465495924995193,0.4525590438916337,LOW,NOT_RECOMMENDED,Nandurbar,Maharashtra
290,DST_0142,0.3200980392156863,0.4582369714981754,23,50.362500000000004,UNKNOWN,3260699,3065,DST_0142,50.362500000000004,UNKNOWN,DST_0142,50.362500000000004,UNKNOWN,OTHER,0.2617845445570307,0.45207014876001406,LOW,NOT_RECOMMENDED,Barabanki,Uttar Pradesh
292,DST_0147,0.30000000000000004,0.4758884322755315,24,51.278333333333336,UNKNOWN,3239774,3000,DST_0147,51.278333333333336,UNKNOWN,DST_0147,51.278333333333336,UNKNOWN,OTHER,0.2526553046338333,0.4510298903696694,LOW,NOT_RECOMMENDED,Ballia,Uttar Pradesh
293,DST_0182,0.2803921568627451,0.49047977446956487,24,55.31625,UNKNOWN,652556,823,DST_0182,55.31625,UNKNOWN,DST_0182,55.31625,UNKNOWN,OTHER,0.24319209725958615,0.4492059722006658,LOW,NOT_RECOMMENDED,Botad,Gujarat
294,DST_0187,0.2338235294117647,0.5673917522485404,24,16.594583333333333,UNKNOWN,4850029,8157,DST_0187,16.594583333333333,UNKNOWN,DST_0187,16.594583333333333,UNKNOWN,OTHER,0.2865369419424447,0.44650031313379435,LOW,NOT_RECOMMENDED,Howrah,West Bengal
295,DST_0232,0.19215686274509802,0.5896315960986014,24,16.665416666666665,UNKNOWN,416763,380,DST_0232,16.665416666666665,UNKNOWN,DST_0232,16.665416666666665,UNKNOWN,OTHER,0.23411432428711249,0.4460187820123821,LOW,NOT_RECOMMENDED,Jayashankar Bhupalpally,Telangana
296,DST_0190,0.32598039215686275,0.42692564038012476,24,48.213750000000005,UNKNOWN,5095875,4932,DST_0190,48.213750000000005,UNKNOWN,DST_0190,48.213750000000005,UNKNOWN,OTHER,0.25882703466137247,0.44434974367135743,LOW,NOT_RECOMMENDED,Purba Medinipur,West Bengal
298,DST_0086,0.328921568627451,0.4130169030220791,24,41.00541666666667,UNKNOWN,1618345,1747,DST_0086,41.00541666666667,UNKNOWN,DST_0086,41.00541666666667,UNKNOWN,OTHER,0.24731136135343204,0.4431083496693943,LOW,NOT_RECOMMENDED,Pudukkottai,Tamil Nadu
299,DST_0123,0.30098039215686273,0.4570740594623692,24,57.99583333333334,UNKNOWN,4440895,4733,DST_0123,57.99583333333334,UNKNOWN,DST_0123,57.99583333333334,UNKNOWN,OTHER,0.2707711494105509,0.4412628674003073,LOW,NOT_RECOMMENDED,Gorakhpur,Uttar Pradesh
300,DST_0198,0.27303921568627454,0.45818060962581386,24,36.348333333333336,UNKNOWN,251642,299,DST_0198,36.348333333333336,UNKNOWN,DST_0198,36.348333333333336,UNKNOWN,OTHER,0.2308709496095383,0.43705667050595076,LOW,NOT_RECOMMENDED,Kalimpong,West Bengal
301,DST_0228,0.1926470588235294,0.5672528536689291,23,26.805000000000003,UNKNOWN,577758,591,DST_0228,26.805000000000003,UNKNOWN,DST_0228,26.805000000000003,UNKNOWN,OTHER,0.24963475553177158,0.4353027241483591,LOW,NOT_RECOMMENDED,Wanaparthy,Telangana
303,DST_0010,0.28431372549019607,0.45291181441987044,24,36.1,UNKNOWN,4317756,5388,DST_0010,36.1,UNKNOWN,DST_0010,36.1,UNKNOWN,OTHER,0.26848524127661966,0.4327632632622189,LOW,NOT_RECOMMENDED,Solapur,Maharashtra
304,DST_0257,0.31029411764705883,0.40975482294979093,24,38.069583333333334,UNKNOWN,1110906,1199,DST_0257,38.069583333333334,UNKNOWN,DST_0257,38.069583333333334,UNKNOWN,OTHER,0.25205095035302055,0.4326363509029991,LOW,NOT_RECOMMENDED,Bundi,Rajasthan
305,DST_0227,0.14656862745098037,0.6085733580895263,24,21.364583333333332,UNKNOWN,893308,839,DST_0227,21.364583333333332,UNKNOWN,DST_0227,21.364583333333332,UNKNOWN,OTHER,0.2382318079454615,0.43131019609518306,LOW,NOT_RECOMMENDED,Nagarkurnool,Telangana
308,DST_0237,0.12009803921568629,0.6253106504239153,24,26.194999999999997,UNKNOWN,515812,535,DST_0237,26.194999999999997,UNKNOWN,DST_0237,26.194999999999997,UNKNOWN,OTHER,0.238584706137592,0.4251859040679108,LOW,NOT_RECOMMENDED,Kumuram Bheem Asifabad,Telangana
310,DST_0229,0.13088235294117648,0.6062804502131572,24,16.204583333333336,UNKNOWN,609990,573,DST_0229,16.204583333333336,UNKNOWN,DST_0229,16.204583333333336,UNKNOWN,OTHER,0.24328473217033797,0.42243826996406686,LOW,NOT_RECOMMENDED,Jogulamba Gadwal,Telangana
311,DST_0166,0.25441176470588234,0.4496454667043653,24,37.214166666666664,UNKNOWN,2092371,2699,DST_0166,37.214166666666664,UNKNOWN,DST_0166,37.214166666666664,UNKNOWN,OTHER,0.2563443742209454,0.42059233261998585,LOW,NOT_RECOMMENDED,Kutch,Gujarat
313,DST_0193,0.2872549019607843,0.4118481001766447,24,41.77583333333333,UNKNOWN,5167600,6159,DST_0193,41.77583333333333,UNKNOWN,DST_0193,41.77583333333333,UNKNOWN,OTHER,0.28438198394409614,0.4165351441553593,LOW,NOT_RECOMMENDED,Nadia,West Bengal
314,DST_0285,0.2892156862745098,0.38912006081158046,22,49.63791666666666,UNKNOWN,1872000,2152,DST_0285,49.63791666666666,UNKNOWN,DST_0285,49.63791666666666,UNKNOWN,OTHER,0.252529867294053,0.41583310664877193,LOW,NOT_RECOMMENDED,Chittoor,Andhra Pradesh
315,DST_0218,0.12205882352941178,0.5930419964683012,24,24.328333333333333,UNKNOWN,1099526,1110,DST_0218,24.328333333333333,UNKNOWN,DST_0218,24.328333333333333,UNKNOWN,OTHER,0.24675438010003625,0.4131402933321335,LOW,NOT_RECOMMENDED,Suryapet,Telangana
316,DST_0020,0.22941176470588237,0.45711099245302417,24,34.93625,UNKNOWN,2204307,2843,DST_0020,34.93625,UNKNOWN,DST_0020,34.93625,UNKNOWN,OTHER,0.2647267682664833,0.4102787878229089,LOW,NOT_RECOMMENDED,Chandrapur,Maharashtra
317,DST_0186,0.23529411764705882,0.4475037635148766,24,45.812916666666666,UNKNOWN,8161961,9500,DST_0186,45.812916666666666,UNKNOWN,DST_0186,45.812916666666666,UNKNOWN,OTHER,0.29583486119173663,0.4033416979330359,LOW,NOT_RECOMMENDED,South 24 Parganas,West Bengal
318,DST_0114,0.24166666666666664,0.4115773949745177,24,40.566250000000004,UNKNOWN,5954391,6847,DST_0114,40.566250000000004,UNKNOWN,DST_0114,40.566250000000004,UNKNOWN,OTHER,0.28158315986362137,0.39648545626835696,LOW,NOT_RECOMMENDED,Prayagraj,Uttar Pradesh
319,DST_0014,0.19264705882352942,0.4673855569214833,24,40.94833333333333,UNKNOWN,4229917,5278,DST_0014,40.94833333333333,UNKNOWN,DST_0014,40.94833333333333,UNKNOWN,OTHER,0.2697838688168848,0.3963193476297304,LOW,NOT_RECOMMENDED,Jalgaon,Maharashtra
320,DST_0139,0.2068627450980392,0.43627543738489916,24,57.718333333333334,UNKNOWN,4483992,4340,DST_0139,57.718333333333334,UNKNOWN,DST_0139,57.718333333333334,UNKNOWN,OTHER,0.2697964486704616,0.39182534864474,LOW,NOT_RECOMMENDED,Sitapur,Uttar Pradesh
321,DST_0204,0.25049019607843137,0.37730315487073157,24,40.606249999999996,UNKNOWN,3596674,3280,DST_0204,40.606249999999996,UNKNOWN,DST_0204,40.606249999999996,UNKNOWN,OTHER,0.2663124088228247,0.39151421067548525,LOW,NOT_RECOMMENDED,Bankura,West Bengal
322,DST_0231,0.2122549019607843,0.39465243561747415,24,37.567083333333336,UNKNOWN,552037,603,DST_0231,37.567083333333336,UNKNOWN,DST_0231,37.567083333333336,UNKNOWN,OTHER,0.22779779845017917,0.38808349865843306,LOW,NOT_RECOMMENDED,Rajanna Sircilla,Telangana
327,DST_0079,0.0696078431372549,0.133177523298431,18,45.56125,UNKNOWN,1506843,1564,DST_0079,45.56125,UNKNOWN,DST_0079,45.56125,UNKNOWN,OTHER,0.011974989600030309,0.2755406646462095,LOW,NOT_RECOMMENDED,Dharmapuri,Tamil Nadu
329,DST_0340,0.033823529411764704,0.13908974808010202,19,47.70458333333334,UNKNOWN,817420,699,DST_0340,47.70458333333334,UNKNOWN,DST_0340,47.70458333333334,UNKNOWN,OTHER,0.014318363587022095,0.2610383273459254,LOW,NOT_RECOMMENDED,Wayanad,Kerala
330,DST_0296,0.023529411764705882,0.1424786056777177,16,54.27125,UNKNOWN,953000,869,DST_0296,54.27125,UNKNOWN,DST_0296,54.27125,UNKNOWN,OTHER,0.010586180105720013,0.2583385112601749,LOW,NOT_RECOMMENDED,Alluri Sitharama Raju,Andhra Pradesh
331,DST_0178,0.04558823529411765,0.10045421041000983,19,49.94416666666667,UNKNOWN,228291,217,DST_0178,49.94416666666667,UNKNOWN,DST_0178,49.94416666666667,UNKNOWN,OTHER,0.007474685148912051,0.254178742496074,LOW,NOT_RECOMMENDED,Dang,Gujarat
332,DST_0022,0.029411764705882353,0.12209195329807561,15,57.312083333333334,UNKNOWN,2586258,2829,DST_0022,57.312083333333334,UNKNOWN,DST_0022,57.312083333333334,UNKNOWN,OTHER,0.015670117811301017,0.2528334542097133,LOW,NOT_RECOMMENDED,Buldhana,Maharashtra
333,DST_0269,0.029901960784313727,0.11819702789915688,17,56.2775,UNKNOWN,2603751,2338,DST_0269,56.2775,UNKNOWN,DST_0269,56.2775,UNKNOWN,OTHER,0.015240158700918837,0.2517768103774623,LOW,NOT_RECOMMENDED,Barmer,Rajasthan
334,DST_0136,0.025490196078431372,0.12277860390712263,20,52.59375,UNKNOWN,4092845,4019,DST_0136,52.59375,UNKNOWN,DST_0136,52.59375,UNKNOWN,OTHER,0.023122439693938065,0.24981861166399943,LOW,NOT_RECOMMENDED,Hardoi,Uttar Pradesh
335,DST_0062,0.008823529411764706,0.13372019801418808,14,56.14208333333334,UNKNOWN,1020791,1059,DST_0062,56.14208333333334,UNKNOWN,DST_0062,56.14208333333334,UNKNOWN,OTHER,0.016164626921379096,0.24753973215598413,LOW,NOT_RECOMMENDED,Chamarajanagar,Karnataka
336,DST_0205,0.00980392156862745,0.13053102561862884,18,52.142500000000005,UNKNOWN,2930115,2877,DST_0205,52.142500000000005,UNKNOWN,DST_0205,52.142500000000005,UNKNOWN,OTHER,0.015573069135016392,0.24698300984539917,LOW,NOT_RECOMMENDED,Purulia,West Bengal
338,DST_0217,0.0196078431372549,0.1067489761698453,19,54.43208333333333,UNKNOWN,1486777,1626,DST_0217,54.43208333333333,UNKNOWN,DST_0217,54.43208333333333,UNKNOWN,OTHER,0.008003770689178845,0.2445849169333748,LOW,NOT_RECOMMENDED,Mahabubnagar,Telangana
