District_Code,District_Name,State_Union_Territory,Total_Population,Urban_Population_Share_Pct,Rural_Population_Share_Pct,Median_Income_Band,Estimated_Total_Retail_Universe,Census_Demographic_Notes,District_Num_ID,District_Name_Clean,Mean_Panel_Coverage_Pct,Total_Category_Units,Avg_Units_Per_Audit,Audit_Count,Total_Audience_Events,Total_Engagement_Clicks,Campus_Registrations,Search_Queries,Audience_Events_Per_100k,Campus_Registrations_Per_100k,Search_Queries_Per_100k,demand_signal,Avg_Kestrel_Stocking,Avg_Category_Stocking,Universe,Avg_Category_Stocking_Clean,Avg_Kestrel_Stocking_Clean,distribution_gap,competitive_intensity,WCI,Classification
DST_0204,Bankura,West Bengal,3596674,8,92,Low,3280,0,204,Bankura,40.606249999999996,68633,11.782489270386266,5825,1455,1455,250,258,40.45404170630977,6.950866272561816,7.173293993283795,0.2616,1107.9166666666667,1816.4583333333333,3280.0,1816.4583333333333,1107.9166666666667,0.3901,0.5298,0.3483,UNKNOWN (Panel Blindness / Low Sampling)
DST_0205,Purulia,West Bengal,2930115,13,87,Low,2877,0,205,Purulia,52.142500000000005,9477,1.7527279452561495,5407,267,267,39,50,9.112270337512351,1.3310057796366355,1.7064176662008146,0.0128,1587.9166666666667,1746.2916666666667,2877.0,1746.2916666666667,1587.9166666666667,0.0907,0.4984,0.1378,UNKNOWN (Panel Blindness / Low Sampling)
DST_0206,Jhargram,West Bengal,1136548,9,91,Low,1052,0,206,Jhargram,16.932916666666667,1525,2.495908346972177,611,486,486,89,65,42.76106244522889,7.830729542439035,5.719072137736374,0.234,82.5,213.20833333333334,1052.0,213.20833333333334,82.5,0.6131,0.5934,0.4012,UNKNOWN (Panel Blindness / Low Sampling)
DST_0208,Medchal-Malkajgiri,Telangana,2440073,91,9,High,5060,0,208,Medchal-Malkajgiri,36.9625,105610,18.19920730656557,5803,1057,1057,175,201,43.31837613055019,7.1719165779056615,8.237458469480217,0.6051,1649.4583333333333,2890.0833333333335,5060.0,2890.0833333333335,1649.4583333333333,0.4293,0.5592,0.5107,UNKNOWN (Panel Blindness / Low Sampling)
DST_0209,Rangareddy,Telangana,2446265,59,41,High,3977,0,209,Rangareddy,12.164583333333333,813,2.4711246200607904,329,1844,1844,326,299,75.38022250246804,13.326438468440664,12.222715037005393,0.55,1187.4583333333333,2947.6666666666665,3977.0,2947.6666666666665,1187.4583333333333,0.5972,0.5695,0.5426,UNKNOWN (Panel Blindness / Low Sampling)
DST_0210,Sangareddy,Telangana,1527462,35,65,Medium-High,1970,0,210,Sangareddy,17.420416666666668,920,2.967741935483871,310,1258,1258,199,217,82.35884100553729,13.028147345073068,14.206572733069628,0.6031,616.6666666666666,1443.1666666666667,1970.0,1443.1666666666667,616.6666666666666,0.5727,0.6228,0.5473,UNKNOWN (Panel Blindness / Low Sampling)
DST_0212,Hanumakonda,Telangana,1081852,69,31,Medium-High,1910,0,212,Hanumakonda,59.23458333333334,72885,15.26707163803938,4774,402,402,76,73,37.158502272029814,7.024990479289219,6.747688223527803,0.4437,623.6666666666666,1124.2083333333333,1910.0,1124.2083333333333,623.6666666666666,0.4452,0.5555,0.4444,UNKNOWN (Panel Blindness / Low Sampling)
DST_0214,Nizamabad,Telangana,1571022,30,70,Medium,1916,0,214,Nizamabad,47.916666666666664,41082,10.796846254927727,3805,726,726,135,125,46.21195629341919,8.593132368611005,7.956604045010191,0.439,618.4583333333334,1096.9166666666667,1916.0,1096.9166666666667,618.4583333333334,0.4362,0.5768,0.4349,UNKNOWN (Panel Blindness / Low Sampling)
DST_0217,Mahabubnagar,Telangana,1486777,21,79,Low-Medium,1626,0,217,Mahabubnagar,54.43208333333333,6690,1.9202066590126292,3484,145,145,35,29,9.752639434158587,2.354085380658969,1.950527886831717,0.0284,883.3333333333334,950.375,1626.0,950.375,883.3333333333334,0.0705,0.5064,0.1362,UNKNOWN (Panel Blindness / Low Sampling)
DST_0218,Suryapet,Telangana,1099526,15,85,Low-Medium,1110,0,218,Suryapet,24.328333333333333,2414,2.488659793814433,970,437,437,66,72,39.74439895009304,6.002586569121603,6.548276257223567,0.1212,87.83333333333333,227.0,1110.0,227.0,87.83333333333333,0.6131,0.6011,0.3489,UNKNOWN (Panel Blindness / Low Sampling)
DST_0219,Siddipet,Telangana,1012065,14,86,Medium,1008,0,219,Siddipet,15.862499999999999,2165,3.469551282051282,624,444,444,74,83,43.870700004446356,7.311783334074393,8.201054280110467,0.3126,79.20833333333333,214.625,1008.0,214.625,79.20833333333333,0.6309,0.6956,0.4224,UNKNOWN (Panel Blindness / Low Sampling)
DST_0220,Jagtial,Telangana,985417,22,78,Medium,1091,0,220,Jagtial,43.752916666666664,25701,12.729569093610698,2019,419,419,66,61,42.52007018348577,6.697672153007305,6.190272747476449,0.2926,336.3333333333333,681.0833333333334,1091.0,681.0833333333334,336.3333333333333,0.5062,0.6255,0.3837,UNKNOWN (Panel Blindness / Low Sampling)
DST_0221,Kamareddy,Telangana,972625,13,87,Low-Medium,955,0,221,Kamareddy,27.53916666666667,4541,4.720374220374221,962,499,499,89,76,51.30445958103071,9.150494795013493,7.813905667651973,0.5154,75.875,189.58333333333334,955.0,189.58333333333334,75.875,0.5998,0.6481,0.5122,UNKNOWN (Panel Blindness / Low Sampling)
DST_0222,Mancherial,Telangana,807037,44,56,Medium,1142,0,222,Mancherial,52.465833333333336,35086,14.60699417152373,2402,381,381,61,65,47.20973140017124,7.558513426274136,8.05415365094785,0.6016,389.5416666666667,725.2083333333334,1142.0,725.2083333333334,389.5416666666667,0.4629,0.6031,0.5121,UNKNOWN (Panel Blindness / Low Sampling)
DST_0223,Nirmal,Telangana,709418,21,79,Low-Medium,776,0,223,Nirmal,51.185833333333335,19452,11.302730970366067,1721,301,301,54,42,42.42914614514997,7.611873394810958,5.920345973741856,0.2774,234.29166666666666,453.875,776.0,453.875,234.29166666666666,0.4838,0.5331,0.3875,UNKNOWN (Panel Blindness / Low Sampling)
DST_0224,Bhadradri Kothagudem,Telangana,1069261,32,68,Medium,1334,0,224,Bhadradri Kothagudem,57.18541666666667,46787,13.676410406313943,3421,572,572,90,91,53.49489039626434,8.41702820920243,8.510550744860236,0.6585,417.625,767.75,1334.0,767.75,417.625,0.456,0.5676,0.5424,UNKNOWN (Panel Blindness / Low Sampling)
DST_0225,Peddapalli,Telangana,795332,38,62,Medium,1059,0,225,Peddapalli,36.483333333333334,27392,16.02808660035108,1709,336,336,51,64,42.246508376376156,6.412416449985667,8.0469539764526,0.5079,354.9583333333333,596.125,1059.0,596.125,354.9583333333333,0.4046,0.5261,0.4649,UNKNOWN (Panel Blindness / Low Sampling)
DST_0226,Vikarabad,Telangana,927140,13,87,Low-Medium,910,0,226,Vikarabad,22.57166666666667,2287,2.409905163329821,949,441,441,71,69,47.56563194339582,7.657958884310892,7.442241732640162,0.3212,76.04166666666667,185.04166666666666,910.0,185.04166666666666,76.04166666666667,0.5891,0.5964,0.4314,UNKNOWN (Panel Blindness / Low Sampling)
DST_0227,Nagarkurnool,Telangana,893308,10,90,Low,839,0,227,Nagarkurnool,21.364583333333332,1731,2.791935483870968,620,352,352,65,52,39.404102504399376,7.276325746551021,5.821060597240817,0.1913,65.91666666666667,176.125,839.0,176.125,65.91666666666667,0.6257,0.5702,0.391,UNKNOWN (Panel Blindness / Low Sampling)
DST_0228,Wanaparthy,Telangana,577758,16,84,Low-Medium,591,0,228,Wanaparthy,26.805000000000003,1808,2.9208400646203554,619,280,280,37,48,48.46319739406464,6.40406536992997,8.307976696125367,0.3378,50.916666666666664,145.33333333333334,591.0,145.33333333333334,50.916666666666664,0.6497,0.682,0.443,UNKNOWN (Panel Blindness / Low Sampling)
DST_0229,Jogulamba Gadwal,Telangana,609990,10,90,Low,573,0,229,Jogulamba Gadwal,16.204583333333336,1281,3.9782608695652173,322,240,240,35,41,39.34490729356219,5.737798980311153,6.721421662650208,0.1718,46.0,121.79166666666667,573.0,121.79166666666667,46.0,0.6223,0.6784,0.3594,UNKNOWN (Panel Blindness / Low Sampling)
DST_0230,Medak,Telangana,767428,8,92,Low-Medium,699,0,230,Medak,26.879166666666666,1793,2.7755417956656347,646,347,347,51,55,45.21596814293979,6.6455745685588745,7.166796103347806,0.2444,85.125,144.16666666666666,699.0,144.16666666666666,85.125,0.4095,0.6319,0.3269,UNKNOWN (Panel Blindness / Low Sampling)
DST_0231,Rajanna Sircilla,Telangana,552037,21,79,Low-Medium,603,0,231,Rajanna Sircilla,37.567083333333336,11237,11.125742574257426,1010,251,251,33,36,45.46796682106453,5.977860179661871,6.5213020141765865,0.2568,204.41666666666666,343.7916666666667,603.0,343.7916666666667,204.41666666666666,0.4054,0.588,0.3398,UNKNOWN (Panel Blindness / Low Sampling)
DST_0232,Jayashankar Bhupalpally,Telangana,416763,8,92,Low,380,0,232,Jayashankar Bhupalpally,16.665416666666665,810,2.4324324324324325,333,158,158,32,24,37.911234922485924,7.678224794427528,5.758668595820646,0.1719,30.25,76.25,380.0,76.25,30.25,0.6033,0.5827,0.372,UNKNOWN (Panel Blindness / Low Sampling)
DST_0233,Jangaon,Telangana,566376,13,87,Low-Medium,556,0,233,Jangaon,22.207916666666666,1625,2.4923312883435584,652,314,314,61,47,55.4402022684577,10.770230376993375,8.298374224896536,0.5054,41.0,114.45833333333333,556.0,114.45833333333333,41.0,0.6418,0.5914,0.5338,UNKNOWN (Panel Blindness / Low Sampling)
DST_0234,Mulugu,Telangana,257744,4,96,Low,220,0,234,Mulugu,23.12875,929,2.8584615384615386,325,121,121,20,25,46.94580669191135,7.759637469737413,9.699546837171766,0.4053,15.958333333333334,43.25,220.0,43.25,15.958333333333334,0.631,0.6523,0.4728,UNKNOWN (Panel Blindness / Low Sampling)
DST_0235,Yadadri Bhuvanagiri,Telangana,739448,17,83,Medium,767,0,235,Yadadri Bhuvanagiri,17.15625,1484,2.2901234567901234,648,364,364,62,51,49.22590905648538,8.384632861269488,6.897036708463611,0.3735,65.125,156.625,767.0,156.625,65.125,0.5842,0.5869,0.4552,UNKNOWN (Panel Blindness / Low Sampling)
DST_0236,Mahabubabad,Telangana,774549,10,90,Low,728,0,236,Mahabubabad,15.589583333333332,865,2.5667655786350148,337,340,340,52,53,43.89651268028233,6.713584292278474,6.842691682514599,0.2049,58.916666666666664,155.95833333333334,728.0,155.95833333333334,58.916666666666664,0.6222,0.6382,0.3823,UNKNOWN (Panel Blindness / Low Sampling)
DST_0237,Kumuram Bheem Asifabad,Telangana,515812,17,83,Low,535,0,237,Kumuram Bheem Asifabad,26.194999999999997,1626,2.6016,625,192,192,30,32,37.22286414430064,5.816072522546974,6.2038106907167725,0.1125,40.708333333333336,111.08333333333333,535.0,111.08333333333333,40.708333333333336,0.6335,0.5898,0.3544,UNKNOWN (Panel Blindness / Low Sampling)
DST_0238,Narayanpet,Telangana,566874,12,88,Low,548,0,238,Narayanpet,17.917083333333334,1495,4.628482972136223,323,302,302,45,39,53.274625401764766,7.938271996951704,6.879835730691477,0.4493,44.875,112.16666666666667,548.0,112.16666666666667,44.875,0.5999,0.786,0.455,UNKNOWN (Panel Blindness / Low Sampling)
DST_0239,Jaipur,Rajasthan,6626178,52,48,High,10124,0,239,Jaipur,52.419999999999995,92179,15.708759372869803,5868,2104,2104,339,341,31.752844550810437,5.116071436656244,5.146254748966901,0.381,3248.3333333333335,5937.625,10124.0,5937.625,3248.3333333333335,0.4529,0.5506,0.4198,UNKNOWN (Panel Blindness / Low Sampling)
DST_0240,Jodhpur,Rajasthan,3687002,34,66,Medium-High,4704,0,240,Jodhpur,53.63666666666666,79213,13.855693545565856,5717,1461,1461,263,245,39.6256904661294,7.133166730042458,6.6449652047924035,0.3765,1509.9583333333333,2865.125,4704.0,2865.125,1509.9583333333333,0.473,0.5765,0.4197,UNKNOWN (Panel Blindness / Low Sampling)
DST_0242,Bikaner,Rajasthan,2363937,34,66,Medium,3016,0,242,Bikaner,52.82833333333334,68399,11.7969989651604,5798,1047,1047,159,175,44.29052043265113,6.72606757286679,7.402904561331372,0.306,959.2916666666666,1842.625,3016.0,1842.625,959.2916666666666,0.4794,0.5633,0.3928,UNKNOWN (Panel Blindness / Low Sampling)
DST_0245,Bhilwara,Rajasthan,2408523,21,79,Medium,2634,0,245,Bhilwara,41.930416666666666,72602,15.109677419354838,4805,1086,1086,175,197,45.089874582887525,7.265863767960696,8.179286641647185,0.5663,857.125,1578.3333333333333,2634.0,1578.3333333333333,857.125,0.4569,0.5808,0.4986,UNKNOWN (Panel Blindness / Low Sampling)
DST_0247,Sikar,Rajasthan,2677333,24,76,Medium,3041,0,247,Sikar,10.704166666666666,847,2.732258064516129,310,1883,1883,307,323,70.33118405517729,11.466634893754344,12.064244529910923,0.5622,941.0416666666666,2267.1666666666665,3041.0,2267.1666666666665,941.0416666666666,0.5849,0.621,0.5335,UNKNOWN (Panel Blindness / Low Sampling)
DST_0248,Bharatpur,Rajasthan,2548462,19,81,Low-Medium,2716,0,248,Bharatpur,47.245000000000005,67973,12.417427840701498,5474,1252,1252,207,223,49.12766994367583,8.122546068962379,8.75037571680488,0.5379,908.7916666666666,1644.5,2716.0,1644.5,908.7916666666666,0.4474,0.5688,0.4849,UNKNOWN (Panel Blindness / Low Sampling)
DST_0249,Pali,Rajasthan,2038533,23,77,Medium,2287,0,249,Pali,54.76541666666666,76538,13.858048162230672,5523,876,876,154,149,42.97207845053281,7.5544521476964075,7.309177727316654,0.4516,721.0416666666666,1405.875,2287.0,1405.875,721.0416666666666,0.4871,0.5928,0.4551,UNKNOWN (Panel Blindness / Low Sampling)
DST_0250,Sri Ganganagar,Rajasthan,1969168,27,73,Medium-High,2319,0,250,Sri Ganganagar,43.50958333333333,59562,13.253671562082777,4494,964,964,154,161,48.9546854305981,7.8205617804067495,8.17604186133433,0.5597,746.4166666666666,1377.375,2319.0,1377.375,746.4166666666666,0.4581,0.5525,0.5017,UNKNOWN (Panel Blindness / Low Sampling)
DST_0251,Jhunjhunu,Rajasthan,2137045,23,77,Medium,2397,0,251,Jhunjhunu,44.010416666666664,65248,13.704683889939089,4761,1237,1237,208,187,57.88366646467435,9.733065985975962,8.750400670084158,0.7085,754.7916666666666,1401.3333333333333,2397.0,1401.3333333333333,754.7916666666666,0.4614,0.5714,0.566,UNKNOWN (Panel Blindness / Low Sampling)
DST_0252,Hanumangarh,Rajasthan,1774692,20,80,Medium,1916,0,252,Hanumangarh,57.90708333333333,62883,13.202393449506614,4763,837,837,135,144,47.16311337403899,7.606953770006289,8.114084021340041,0.5072,587.7916666666666,1124.7083333333333,1916.0,1124.7083333333333,587.7916666666666,0.4774,0.5611,0.4831,UNKNOWN (Panel Blindness / Low Sampling)
DST_0253,Chittorgarh,Rajasthan,1544338,18,82,Medium,1624,0,253,Chittorgarh,36.83208333333334,40678,14.722403184943902,2763,756,756,116,123,48.953014171768096,7.5113090528109785,7.964577702549572,0.6312,555.875,955.0833333333334,1624.0,955.0833333333334,555.875,0.418,0.5159,0.5272,UNKNOWN (Panel Blindness / Low Sampling)
DST_0254,Tonk,Rajasthan,1421411,22,78,Low-Medium,1574,0,254,Tonk,48.637499999999996,49731,14.389756944444445,3456,779,779,118,148,54.80469758570885,8.301610160608016,10.412189014999884,0.7262,558.5,926.7083333333334,1574.0,926.7083333333334,558.5,0.3973,0.5806,0.5497,UNKNOWN (Panel Blindness / Low Sampling)
DST_0257,Bundi,Rajasthan,1110906,20,80,Low-Medium,1199,0,257,Bundi,38.069583333333334,24730,12.057532910775231,2051,483,483,75,86,43.47802604360765,6.7512462800633,7.741429067805917,0.3151,400.5,684.2083333333334,1199.0,684.2083333333334,400.5,0.4147,0.5979,0.3674,UNKNOWN (Panel Blindness / Low Sampling)
DST_0258,Baran,Rajasthan,1222755,21,79,Low-Medium,1337,0,258,Baran,42.01416666666667,27365,11.53181626632954,2373,570,570,96,106,46.61604327931597,7.851123078621637,8.668948399311391,0.4425,464.375,784.25,1337.0,784.25,464.375,0.4079,0.5901,0.4239,UNKNOWN (Panel Blindness / Low Sampling)
DST_0259,Dausa,Rajasthan,1631061,12,88,Low-Medium,1578,0,259,Dausa,43.568333333333335,32373,11.62823275862069,2784,805,805,134,121,49.35437730409837,8.215511253104575,7.418484041982489,0.4754,518.1666666666666,942.2083333333334,1578.0,942.2083333333334,518.1666666666666,0.4501,0.5996,0.4515,UNKNOWN (Panel Blindness / Low Sampling)
DST_0260,Rajsamand,Rajasthan,1156597,16,84,Medium,1184,0,260,Rajsamand,27.107916666666668,3079,2.4397781299524564,1262,486,486,86,85,42.01982194316603,7.4356063520828775,7.34914581310517,0.2122,98.66666666666667,247.375,1184.0,247.375,98.66666666666667,0.6011,0.5823,0.3894,UNKNOWN (Panel Blindness / Low Sampling)
DST_0261,Dungarpur,Rajasthan,1388552,6,94,Low,1227,0,261,Dungarpur,26.912499999999998,4088,3.208791208791209,1274,579,579,97,93,41.6981142946033,6.985694450045803,6.697624575817111,0.2151,100.70833333333333,260.7083333333333,1227.0,260.7083333333333,100.70833333333333,0.6137,0.6079,0.39,UNKNOWN (Panel Blindness / Low Sampling)
DST_0263,Jalore,Rajasthan,1828730,8,92,Low,1667,0,263,Jalore,46.14458333333334,46291,13.305835010060362,3479,839,839,123,148,45.878833944868845,6.72597923148852,8.093048180978057,0.4378,532.7083333333334,979.625,1667.0,979.625,532.7083333333334,0.4562,0.6071,0.4353,UNKNOWN (Panel Blindness / Low Sampling)
DST_0264,Sirohi,Rajasthan,1036346,20,80,Low-Medium,1119,0,264,Sirohi,40.33541666666667,31882,15.254545454545454,2090,464,464,86,64,44.7726917458069,8.29838683219697,6.1755436890768145,0.58,363.7083333333333,657.9583333333334,1119.0,657.9583333333334,363.7083333333333,0.4472,0.6256,0.4924,UNKNOWN (Panel Blindness / Low Sampling)
DST_0266,Karauli,Rajasthan,1458248,15,85,Low,1472,0,266,Karauli,23.878333333333334,3724,2.9184952978056424,1276,518,518,81,72,35.52207854905338,5.554610738365491,4.937431767435991,0.12,120.91666666666667,328.9583333333333,1472.0,328.9583333333333,120.91666666666667,0.6324,0.6719,0.341,UNKNOWN (Panel Blindness / Low Sampling)
DST_0267,Dholpur,Rajasthan,1206516,21,79,Low-Medium,1319,0,267,Dholpur,53.0825,43921,14.334530026109661,3064,572,572,100,96,47.409234523205654,8.288327713847144,7.956794605293258,0.6279,419.9583333333333,806.875,1319.0,806.875,419.9583333333333,0.4795,0.6313,0.5241,UNKNOWN (Panel Blindness / Low Sampling)
DST_0268,Jaisalmer,Rajasthan,669919,13,87,Medium,657,0,268,Jaisalmer,28.325416666666666,1603,2.4737654320987654,648,352,352,57,57,52.54366572675204,8.508491325070644,8.508491325070644,0.4547,60.916666666666664,137.5,657.0,137.5,60.916666666666664,0.557,0.6082,0.4779,UNKNOWN (Panel Blindness / Low Sampling)
DST_0269,Barmer,Rajasthan,2603751,7,93,Low,2338,0,269,Barmer,56.2775,11291,2.083210332103321,5420,309,309,47,41,11.867494241960925,1.8050881209455127,1.5746513395482133,0.0369,1303.7916666666667,1388.25,2338.0,1388.25,1303.7916666666667,0.0608,0.5084,0.1362,UNKNOWN (Panel Blindness / Low Sampling)
DST_0270,Pratapgarh,Rajasthan,867848,8,92,Low,791,0,270,Pratapgarh,13.633333333333333,719,2.297124600638978,313,415,415,78,67,47.819433817903594,8.987749006738508,7.720245941685641,0.3978,61.333333333333336,167.625,791.0,167.625,61.333333333333336,0.6341,0.5883,0.4833,UNKNOWN (Panel Blindness / Low Sampling)
DST_0274,Tirupathi,Andhra Pradesh,2196000,45,55,Medium-High,3140,Official census spelling variant,274,Tirupati,17.174583333333334,816,2.6930693069306932,303,1789,1789,281,296,81.46630236794171,12.7959927140255,13.479052823315119,0.5775,1004.8333333333334,2390.375,3140.0,2390.375,1004.8333333333334,0.5796,0.5956,0.5436,UNKNOWN (Panel Blindness / Low Sampling)
DST_0275,Kakinada,Andhra Pradesh,2092000,40,60,Medium-High,2845,0,275,Kakinada,39.76791666666667,76052,15.648559670781893,4860,867,867,152,148,41.44359464627151,7.2657743785850855,7.0745697896749515,0.4953,924.8333333333334,1811.9583333333333,2845.0,1811.9583333333333,924.8333333333334,0.4896,0.5549,0.4833,UNKNOWN (Panel Blindness / Low Sampling)
DST_0276,Kurnool,Andhra Pradesh,2271000,38,62,Medium,3024,0,276,Kurnool,39.096666666666664,69612,13.32287081339713,5225,1133,1133,167,199,49.88991633641567,7.353588727432848,8.762659621312197,0.5603,956.75,1770.3333333333333,3024.0,1770.3333333333333,956.75,0.4596,0.5699,0.499,UNKNOWN (Panel Blindness / Low Sampling)
DST_0277,Nellore,Andhra Pradesh,2469000,35,65,Medium-High,3185,0,277,Nellore,39.02708333333333,76788,14.721625766871165,5216,1078,1078,186,189,43.661401377075734,7.533414337788578,7.654921020656135,0.5313,1079.9166666666667,1943.4166666666667,3185.0,1943.4166666666667,1079.9166666666667,0.4443,0.5599,0.4826,UNKNOWN (Panel Blindness / Low Sampling)
DST_0278,Kadapa,Andhra Pradesh,2060000,36,64,Medium,2686,0,278,Kadapa,50.87166666666667,73008,12.407885791978247,5884,986,986,159,165,47.86407766990291,7.718446601941747,8.009708737864077,0.4701,852.5833333333334,1576.4583333333333,2686.0,1576.4583333333333,852.5833333333334,0.4592,0.546,0.4631,UNKNOWN (Panel Blindness / Low Sampling)
DST_0279,Anantapur,Andhra Pradesh,2241000,32,68,Medium,2796,0,279,Anantapur,44.302083333333336,74280,14.395348837209303,5160,982,982,139,185,43.81972333779563,6.202588130298974,8.255243195002231,0.4675,910.25,1580.9583333333333,2796.0,1580.9583333333333,910.25,0.4242,0.5375,0.4513,UNKNOWN (Panel Blindness / Low Sampling)
DST_0280,Eluru,Andhra Pradesh,2071000,28,72,Medium,2468,0,280,Eluru,52.779583333333335,100315,16.93080168776371,5925,779,779,133,120,37.61467889908257,6.422018348623853,5.794302269435056,0.4482,807.0416666666666,1518.75,2468.0,1518.75,807.0416666666666,0.4686,0.58,0.4497,UNKNOWN (Panel Blindness / Low Sampling)
DST_0281,Rajahmundry,Andhra Pradesh,1832000,38,62,Medium-High,2440,0,281,Rajahmundry,55.56041666666667,76622,13.017669045191981,5886,883,883,175,143,48.198689956331876,9.552401746724891,7.8056768558951966,0.5826,733.875,1456.8333333333333,2440.0,1456.8333333333333,733.875,0.4963,0.5228,0.5313,UNKNOWN (Panel Blindness / Low Sampling)
DST_0282,Prakasam,Andhra Pradesh,2288000,22,78,Low-Medium,2535,0,282,Prakasam,41.53916666666667,69206,15.365452930728242,4504,1012,1012,148,171,44.23076923076923,6.468531468531469,7.473776223776224,0.5022,821.875,1503.5416666666667,2535.0,1503.5416666666667,821.875,0.4534,0.5859,0.4675,UNKNOWN (Panel Blindness / Low Sampling)
DST_0283,Srikakulam,Andhra Pradesh,2191000,18,82,Low-Medium,2304,0,283,Srikakulam,53.65625,69511,12.481774106661879,5569,1146,1146,177,202,52.30488361478777,8.07850296668188,9.219534459151072,0.5712,696.875,1336.0833333333333,2304.0,1336.0833333333333,696.875,0.4784,0.5887,0.5067,UNKNOWN (Panel Blindness / Low Sampling)
DST_0284,Vizianagaram,Andhra Pradesh,1930000,23,77,Low-Medium,2165,0,284,Vizianagaram,43.10166666666667,50662,12.302574065080137,4118,969,969,151,168,50.20725388601036,7.823834196891191,8.704663212435232,0.5256,709.5416666666666,1304.5833333333333,2165.0,1304.5833333333333,709.5416666666666,0.4561,0.5707,0.482,UNKNOWN (Panel Blindness / Low Sampling)
DST_0285,Chittoor,Andhra Pradesh,1872000,25,75,Medium,2152,0,285,Chittoor,49.63791666666666,63595,13.309962327333613,4778,839,839,134,139,44.81837606837607,7.1581196581196584,7.4252136752136755,0.4219,862.25,1192.9166666666667,2152.0,1192.9166666666667,862.25,0.2772,0.5944,0.368,UNKNOWN (Panel Blindness / Low Sampling)
DST_0288,Palnadu,Andhra Pradesh,2041000,25,75,Low-Medium,2347,0,288,Palnadu,38.168749999999996,56481,14.86342105263158,3800,987,987,170,159,48.35864772170505,8.329250367466928,7.79029887310142,0.6734,730.4583333333334,1427.1666666666667,2347.0,1427.1666666666667,730.4583333333334,0.4882,0.5743,0.559,UNKNOWN (Panel Blindness / Low Sampling)
DST_0289,Bapatla,Andhra Pradesh,1586000,21,79,Low-Medium,1735,0,289,Bapatla,47.32,42668,12.3175519630485,3464,712,712,130,124,44.892812105926865,8.196721311475411,7.818411097099622,0.4371,510.3333333333333,1006.3333333333334,1735.0,1006.3333333333334,510.3333333333333,0.4929,0.5645,0.4563,UNKNOWN (Panel Blindness / Low Sampling)
DST_0290,West Godavari,Andhra Pradesh,1779000,26,74,Medium-High,2070,0,290,West Godavari,42.73166666666666,55658,14.861949265687583,3745,861,861,159,152,48.39797639123103,8.937605396290051,8.544125913434515,0.7153,679.875,1205.9583333333333,2070.0,1205.9583333333333,679.875,0.4362,0.6262,0.5493,UNKNOWN (Panel Blindness / Low Sampling)
DST_0291,Anakapalli,Andhra Pradesh,1726000,30,70,Medium,2105,0,291,Anakapalli,35.62166666666667,43267,13.818907697221334,3131,788,788,131,131,45.65469293163383,7.589803012746233,7.589803012746233,0.5041,734.625,1246.375,2105.0,1246.375,734.625,0.4106,0.585,0.4536,UNKNOWN (Panel Blindness / Low Sampling)
DST_0292,Sri Sathya Sai,Andhra Pradesh,1840000,22,78,Low-Medium,2038,0,292,Sri Sathya Sai,57.67583333333334,70357,13.55626204238921,5190,830,830,160,145,45.108695652173914,8.695652173913045,7.880434782608696,0.546,674.9583333333334,1130.9166666666667,2038.0,1130.9166666666667,674.9583333333334,0.4032,0.5875,0.4693,UNKNOWN (Panel Blindness / Low Sampling)
DST_0293,Annamayya,Andhra Pradesh,1697000,20,80,Low-Medium,1832,0,293,Annamayya,54.645,59559,13.150585118127623,4529,854,854,136,143,50.32410135533294,8.014142604596348,8.426635238656454,0.5851,606.3333333333334,1085.4166666666667,1832.0,1085.4166666666667,606.3333333333334,0.4414,0.5143,0.5149,UNKNOWN (Panel Blindness / Low Sampling)
DST_0294,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,1719000,15,85,Medium,1736,0,294,Dr. B.R. Ambedkar Konaseema,42.69083333333333,46228,15.117069980379332,3058,810,810,172,145,47.12041884816754,10.005817335660266,8.435136707388015,0.7141,507.6666666666667,1116.5416666666667,1736.0,1116.5416666666667,507.6666666666667,0.5453,0.5781,0.5966,UNKNOWN (Panel Blindness / Low Sampling)
DST_0295,Parvathipuram Manyam,Andhra Pradesh,925000,14,86,Low,921,0,295,Parvathipuram Manyam,24.211250000000003,3906,3.9534412955465585,988,455,455,82,72,49.189189189189186,8.864864864864865,7.783783783783784,0.4816,73.625,186.16666666666666,921.0,186.16666666666666,73.625,0.6045,0.6093,0.5064,UNKNOWN (Panel Blindness / Low Sampling)
DST_0296,Alluri Sitharama Raju,Andhra Pradesh,953000,8,92,Low,869,0,296,Alluri Sitharama Raju,54.27125,3497,1.7787385554425228,1966,97,97,17,15,10.178384050367262,1.7838405036726128,1.5739769150052467,0.0207,481.6666666666667,522.1666666666666,869.0,522.1666666666666,481.6666666666667,0.0776,0.5236,0.1318,UNKNOWN (Panel Blindness / Low Sampling)
DST_0298,Bhopal,Madhya Pradesh,2371061,81,19,High,4585,0,298,Bhopal,36.310833333333335,112032,19.68581971534001,5691,997,997,158,175,42.048686221063065,6.663683473348008,7.380662074910768,0.5363,1437.4166666666667,2631.875,4585.0,2631.875,1437.4166666666667,0.4538,0.5296,0.4942,UNKNOWN (Panel Blindness / Low Sampling)
